,X,Y
9601,9601,19205
9602,9602,19207
9603,9603,19209
9604,9604,19211
9605,9605,19213
9606,9606,19215
9607,9607,19217
9608,9608,19219
9609,9609,19221
9610,9610,19223
9611,9611,19225
9612,9612,19227
9613,9613,19229
9614,9614,19231
9615,9615,19233
9616,9616,19235
9617,9617,19237
9618,9618,19239
9619,9619,19241
9620,9620,19243
9621,9621,19245
9622,9622,19247
9623,9623,19249
9624,9624,19251
9625,9625,19253
9626,9626,19255
9627,9627,19257
9628,9628,19259
9629,9629,19261
9630,9630,19263
9631,9631,19265
9632,9632,19267
9633,9633,19269
9634,9634,19271
9635,9635,19273
9636,9636,19275
9637,9637,19277
9638,9638,19279
9639,9639,19281
9640,9640,19283
9641,9641,19285
9642,9642,19287
9643,9643,19289
9644,9644,19291
9645,9645,19293
9646,9646,19295
9647,9647,19297
9648,9648,19299
9649,9649,19301
9650,9650,19303
9651,9651,19305
9652,9652,19307
9653,9653,19309
9654,9654,19311
9655,9655,19313
9656,9656,19315
9657,9657,19317
9658,9658,19319
9659,9659,19321
9660,9660,19323
9661,9661,19325
9662,9662,19327
9663,9663,19329
9664,9664,19331
9665,9665,19333
9666,9666,19335
9667,9667,19337
9668,9668,19339
9669,9669,19341
9670,9670,19343
9671,9671,19345
9672,9672,19347
9673,9673,19349
9674,9674,19351
9675,9675,19353
9676,9676,19355
9677,9677,19357
9678,9678,19359
9679,9679,19361
9680,9680,19363
9681,9681,19365
9682,9682,19367
9683,9683,19369
9684,9684,19371
9685,9685,19373
9686,9686,19375
9687,9687,19377
9688,9688,19379
9689,9689,19381
9690,9690,19383
9691,9691,19385
9692,9692,19387
9693,9693,19389
9694,9694,19391
9695,9695,19393
9696,9696,19395
9697,9697,19397
9698,9698,19399
9699,9699,19401
9700,9700,19403
9701,9701,19405
9702,9702,19407
9703,9703,19409
9704,9704,19411
9705,9705,19413
9706,9706,19415
9707,9707,19417
9708,9708,19419
9709,9709,19421
9710,9710,19423
9711,9711,19425
9712,9712,19427
9713,9713,19429
9714,9714,19431
9715,9715,19433
9716,9716,19435
9717,9717,19437
9718,9718,19439
9719,9719,19441
9720,9720,19443
9721,9721,19445
9722,9722,19447
9723,9723,19449
9724,9724,19451
9725,9725,19453
9726,9726,19455
9727,9727,19457
9728,9728,19459
9729,9729,19461
9730,9730,19463
9731,9731,19465
9732,9732,19467
9733,9733,19469
9734,9734,19471
9735,9735,19473
9736,9736,19475
9737,9737,19477
9738,9738,19479
9739,9739,19481
9740,9740,19483
9741,9741,19485
9742,9742,19487
9743,9743,19489
9744,9744,19491
9745,9745,19493
9746,9746,19495
9747,9747,19497
9748,9748,19499
9749,9749,19501
9750,9750,19503
9751,9751,19505
9752,9752,19507
9753,9753,19509
9754,9754,19511
9755,9755,19513
9756,9756,19515
9757,9757,19517
9758,9758,19519
9759,9759,19521
9760,9760,19523
9761,9761,19525
9762,9762,19527
9763,9763,19529
9764,9764,19531
9765,9765,19533
9766,9766,19535
9767,9767,19537
9768,9768,19539
9769,9769,19541
9770,9770,19543
9771,9771,19545
9772,9772,19547
9773,9773,19549
9774,9774,19551
9775,9775,19553
9776,9776,19555
9777,9777,19557
9778,9778,19559
9779,9779,19561
9780,9780,19563
9781,9781,19565
9782,9782,19567
9783,9783,19569
9784,9784,19571
9785,9785,19573
9786,9786,19575
9787,9787,19577
9788,9788,19579
9789,9789,19581
9790,9790,19583
9791,9791,19585
9792,9792,19587
9793,9793,19589
9794,9794,19591
9795,9795,19593
9796,9796,19595
9797,9797,19597
9798,9798,19599
9799,9799,19601
9800,9800,19603
9801,9801,19605
9802,9802,19607
9803,9803,19609
9804,9804,19611
9805,9805,19613
9806,9806,19615
9807,9807,19617
9808,9808,19619
9809,9809,19621
9810,9810,19623
9811,9811,19625
9812,9812,19627
9813,9813,19629
9814,9814,19631
9815,9815,19633
9816,9816,19635
9817,9817,19637
9818,9818,19639
9819,9819,19641
9820,9820,19643
9821,9821,19645
9822,9822,19647
9823,9823,19649
9824,9824,19651
9825,9825,19653
9826,9826,19655
9827,9827,19657
9828,9828,19659
9829,9829,19661
9830,9830,19663
9831,9831,19665
9832,9832,19667
9833,9833,19669
9834,9834,19671
9835,9835,19673
9836,9836,19675
9837,9837,19677
9838,9838,19679
9839,9839,19681
9840,9840,19683
9841,9841,19685
9842,9842,19687
9843,9843,19689
9844,9844,19691
9845,9845,19693
9846,9846,19695
9847,9847,19697
9848,9848,19699
9849,9849,19701
9850,9850,19703
9851,9851,19705
9852,9852,19707
9853,9853,19709
9854,9854,19711
9855,9855,19713
9856,9856,19715
9857,9857,19717
9858,9858,19719
9859,9859,19721
9860,9860,19723
9861,9861,19725
9862,9862,19727
9863,9863,19729
9864,9864,19731
9865,9865,19733
9866,9866,19735
9867,9867,19737
9868,9868,19739
9869,9869,19741
9870,9870,19743
9871,9871,19745
9872,9872,19747
9873,9873,19749
9874,9874,19751
9875,9875,19753
9876,9876,19755
9877,9877,19757
9878,9878,19759
9879,9879,19761
9880,9880,19763
9881,9881,19765
9882,9882,19767
9883,9883,19769
9884,9884,19771
9885,9885,19773
9886,9886,19775
9887,9887,19777
9888,9888,19779
9889,9889,19781
9890,9890,19783
9891,9891,19785
9892,9892,19787
9893,9893,19789
9894,9894,19791
9895,9895,19793
9896,9896,19795
9897,9897,19797
9898,9898,19799
9899,9899,19801
9900,9900,19803
9901,9901,19805
9902,9902,19807
9903,9903,19809
9904,9904,19811
9905,9905,19813
9906,9906,19815
9907,9907,19817
9908,9908,19819
9909,9909,19821
9910,9910,19823
9911,9911,19825
9912,9912,19827
9913,9913,19829
9914,9914,19831
9915,9915,19833
9916,9916,19835
9917,9917,19837
9918,9918,19839
9919,9919,19841
9920,9920,19843
9921,9921,19845
9922,9922,19847
9923,9923,19849
9924,9924,19851
9925,9925,19853
9926,9926,19855
9927,9927,19857
9928,9928,19859
9929,9929,19861
9930,9930,19863
9931,9931,19865
9932,9932,19867
9933,9933,19869
9934,9934,19871
9935,9935,19873
9936,9936,19875
9937,9937,19877
9938,9938,19879
9939,9939,19881
9940,9940,19883
9941,9941,19885
9942,9942,19887
9943,9943,19889
9944,9944,19891
9945,9945,19893
9946,9946,19895
9947,9947,19897
9948,9948,19899
9949,9949,19901
9950,9950,19903
9951,9951,19905
9952,9952,19907
9953,9953,19909
9954,9954,19911
9955,9955,19913
9956,9956,19915
9957,9957,19917
9958,9958,19919
9959,9959,19921
9960,9960,19923
9961,9961,19925
9962,9962,19927
9963,9963,19929
9964,9964,19931
9965,9965,19933
9966,9966,19935
9967,9967,19937
9968,9968,19939
9969,9969,19941
9970,9970,19943
9971,9971,19945
9972,9972,19947
9973,9973,19949
9974,9974,19951
9975,9975,19953
9976,9976,19955
9977,9977,19957
9978,9978,19959
9979,9979,19961
9980,9980,19963
9981,9981,19965
9982,9982,19967
9983,9983,19969
9984,9984,19971
9985,9985,19973
9986,9986,19975
9987,9987,19977
9988,9988,19979
9989,9989,19981
9990,9990,19983
9991,9991,19985
9992,9992,19987
9993,9993,19989
9994,9994,19991
9995,9995,19993
9996,9996,19995
9997,9997,19997
9998,9998,19999
9999,9999,20001
